symbol_id,time_exchange,time_coinapi,uuid,price,size,taker_side
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.3860000Z,2018-04-01T00:00:50.3882507Z,61741a8c-de7e-417a-8037-460f953f3cad,6941.46,0.00074813,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.4610000Z,2018-04-01T00:00:50.4773275Z,aca6fbce-e0aa-4623-8539-a4cee7a11fb0,6941.46,0.00025187,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.4780000Z,2018-04-01T00:00:50.4929537Z,dd6494e9-dddf-410b-b9be-13440605eebc,6942.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.4990000Z,2018-04-01T00:00:50.5132626Z,4a4cf309-459d-4da2-a4f8-b86efd70ff9c,6942.41,0.0231,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.5100000Z,2018-04-01T00:00:50.5242070Z,132776f9-7700-4816-8ebe-88eb37ec26d9,6942.41,0.07214962,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.5100000Z,2018-04-01T00:00:50.5242070Z,adc73ae9-d8e4-42d6-8f38-598dbf9a589b,6943.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.5100000Z,2018-04-01T00:00:50.5242070Z,768f460a-c1ff-4741-8ccf-43c2637ed128,6943.07,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.5100000Z,2018-04-01T00:00:50.5288893Z,4af4b149-9ab6-4cc2-9072-570efc586cdb,6943.48,0.29786984,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:50.8750000Z,2018-04-01T00:00:50.8726787Z,265cccdc-2e2d-487b-a579-301f90e37692,6944.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:51.0760000Z,2018-04-01T00:00:51.0758281Z,accceea7-62e1-4da0-ab0d-12a4bfcfcbc5,6944.74,0.01,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:51.2260000Z,2018-04-01T00:00:51.2274390Z,b8dfe7eb-2b97-4509-a44d-c18c1bf37931,6944.98,0.00122369,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:51.3390000Z,2018-04-01T00:00:51.3524206Z,1ff57f54-8708-40e7-b2af-901f79b3565e,6944.99,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:51.3390000Z,2018-04-01T00:00:51.3524206Z,645a0fe5-13f4-45ab-b8f3-9890e051ca9f,6945.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:51.3390000Z,2018-04-01T00:00:51.3524206Z,0de4d49f-1cb4-4e71-96b2-45f9614570ae,6945.0,0.01007086,BUY
